icd_code,icd_description,candidate_domain,similarity_score,rank_position,model_name,accepted_as_top1
60001,hypertrophy (benign) of prostate with urinary obstruction and other lower urinary tract symptoms (luts),Sexualidade,0.3230152726173401,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
60001,hypertrophy (benign) of prostate with urinary obstruction and other lower urinary tract symptoms (luts),Conforto,0.30911311507225037,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8788,"other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",Seguranca/Protecao,0.31412798166275024,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8788,"other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",Percepcao/Cognicao,0.22003185749053955,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8788,"other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",Enfrentamento/Tolerancia ao Estresse,0.2172880321741104,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2866,defibrination syndrome,Eliminacao e Troca,0.4666140079498291,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2866,defibrination syndrome,Nutricao,0.3282349109649658,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2866,defibrination syndrome,Sexualidade,0.32023969292640686,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
28860,"leukocytosis, unspecified",Percepcao/Cognicao,0.2334338128566742,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
28860,"leukocytosis, unspecified",Nutricao,0.2132023274898529,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
28860,"leukocytosis, unspecified",Seguranca/Protecao,0.2104201316833496,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3899,unspecified hearing loss,Percepcao/Cognicao,0.25735557079315186,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
3899,unspecified hearing loss,Promocao da Saude,0.18348634243011475,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3899,unspecified hearing loss,Seguranca/Protecao,0.1629573106765747,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
53081,esophageal reflux,Eliminacao e Troca,0.4141887426376343,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
53081,esophageal reflux,Atividade/Repouso,0.4042913019657135,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
53081,esophageal reflux,Nutricao,0.3502335250377655,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
55329,other ventral hernia without mention of obstruction or gangrene,Sexualidade,0.22529450058937073,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
55329,other ventral hernia without mention of obstruction or gangrene,Eliminacao e Troca,0.2146167755126953,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
55329,other ventral hernia without mention of obstruction or gangrene,Percepcao/Cognicao,0.19740505516529083,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71536,"osteoarthrosis, localized, not specified whether primary or secondary, lower leg",Atividade/Repouso,0.26395848393440247,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
71536,"osteoarthrosis, localized, not specified whether primary or secondary, lower leg",Conforto,0.24461910128593445,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71536,"osteoarthrosis, localized, not specified whether primary or secondary, lower leg",Eliminacao e Troca,0.22356998920440674,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2662,other b-complex deficiencies,Nutricao,0.3666651248931885,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2662,other b-complex deficiencies,Crescimento/Desenvolvimento,0.3540096879005432,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2662,other b-complex deficiencies,Eliminacao e Troca,0.32513242959976196,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
37950,"nystagmus, unspecified",Nutricao,0.2336340695619583,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
37950,"nystagmus, unspecified",Percepcao/Cognicao,0.23110738396644592,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
37950,"nystagmus, unspecified",Eliminacao e Troca,0.21239997446537018,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
41071,"subendocardial infarction, initial episode of care",Atividade/Repouso,0.3347597122192383,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
41071,"subendocardial infarction, initial episode of care",Seguranca/Protecao,0.30437344312667847,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
41071,"subendocardial infarction, initial episode of care",Percepcao/Cognicao,0.2967606782913208,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4558,unspecified hemorrhoids with other complication,Seguranca/Protecao,0.31119537353515625,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4558,unspecified hemorrhoids with other complication,Eliminacao e Troca,0.26395612955093384,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4558,unspecified hemorrhoids with other complication,Percepcao/Cognicao,0.26102176308631897,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71596,"osteoarthrosis, unspecified whether generalized or localized, lower leg",Atividade/Repouso,0.23765647411346436,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
71596,"osteoarthrosis, unspecified whether generalized or localized, lower leg",Seguranca/Protecao,0.2061568647623062,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71596,"osteoarthrosis, unspecified whether generalized or localized, lower leg",Eliminacao e Troca,0.20235979557037354,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8781,"surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation",Seguranca/Protecao,0.3019199073314667,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8781,"surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation",Percepcao/Cognicao,0.20911642909049988,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8781,"surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation",Atividade/Repouso,0.19212889671325684,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E9289,unspecified accident,Seguranca/Protecao,0.22249682247638702,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E9289,unspecified accident,Percepcao/Cognicao,0.17881792783737183,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E9289,unspecified accident,Atividade/Repouso,0.11677730083465576,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V0179,contact with or exposure to other viral diseases,Seguranca/Protecao,0.3693333566188812,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V0179,contact with or exposure to other viral diseases,Sexualidade,0.36811065673828125,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V0179,contact with or exposure to other viral diseases,Percepcao/Cognicao,0.340969979763031,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V1272,personal history of colonic polyps,Eliminacao e Troca,0.2727561295032501,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V1272,personal history of colonic polyps,Conforto,0.2587521970272064,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V1272,personal history of colonic polyps,Percepcao/Cognicao,0.2084982842206955,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2720,pure hypercholesterolemia,Promocao da Saude,0.1588364988565445,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2720,pure hypercholesterolemia,Atividade/Repouso,0.1492106318473816,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2720,pure hypercholesterolemia,Eliminacao e Troca,0.14216484129428864,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
31401,attention deficit disorder with hyperactivity,Enfrentamento/Tolerancia ao Estresse,0.28368109464645386,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
31401,attention deficit disorder with hyperactivity,Percepcao/Cognicao,0.2373838722705841,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
31401,attention deficit disorder with hyperactivity,Atividade/Repouso,0.2184821367263794,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
43491,"cerebral artery occlusion, unspecified with cerebral infarction",Percepcao/Cognicao,0.3787009119987488,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
43491,"cerebral artery occlusion, unspecified with cerebral infarction",Seguranca/Protecao,0.20165178179740906,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
43491,"cerebral artery occlusion, unspecified with cerebral infarction",Atividade/Repouso,0.17695403099060059,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
53012,acute esophagitis,Eliminacao e Troca,0.2986679673194885,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
53012,acute esophagitis,Atividade/Repouso,0.2804871201515198,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
53012,acute esophagitis,Nutricao,0.2617937922477722,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71535,"osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",Sexualidade,0.2564554214477539,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
71535,"osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",Eliminacao e Troca,0.2511061429977417,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71535,"osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",Conforto,0.2487318515777588,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7830,anorexia,Nutricao,0.44362032413482666,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
7830,anorexia,Eliminacao e Troca,0.317841500043869,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7830,anorexia,Crescimento/Desenvolvimento,0.25531795620918274,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78321,loss of weight,Nutricao,0.30960607528686523,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
78321,loss of weight,Autopercepcao,0.254390150308609,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78321,loss of weight,Eliminacao e Troca,0.23477265238761902,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8120,other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,Percepcao/Cognicao,0.1850406974554062,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8120,other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,Atividade/Repouso,0.11246845126152039,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8120,other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,Enfrentamento/Tolerancia ao Estresse,0.07720940560102463,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8531,"body mass index 31.0-31.9, adult",Atividade/Repouso,0.26117825508117676,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V8531,"body mass index 31.0-31.9, adult",Autopercepcao,0.24692954123020172,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8531,"body mass index 31.0-31.9, adult",Nutricao,0.24089272320270538,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4254,other primary cardiomyopathies,Atividade/Repouso,0.48191037774086,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4254,other primary cardiomyopathies,Conforto,0.3347492218017578,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4254,other primary cardiomyopathies,Eliminacao e Troca,0.3267623484134674,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4400,atherosclerosis of aorta,Atividade/Repouso,0.31409090757369995,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4400,atherosclerosis of aorta,Eliminacao e Troca,0.23983776569366455,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4400,atherosclerosis of aorta,Enfrentamento/Tolerancia ao Estresse,0.23934626579284668,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5070,pneumonitis due to inhalation of food or vomitus,Nutricao,0.3102349638938904,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
5070,pneumonitis due to inhalation of food or vomitus,Conforto,0.3097366690635681,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5070,pneumonitis due to inhalation of food or vomitus,Atividade/Repouso,0.2982081472873688,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7810,abnormal involuntary movements,Atividade/Repouso,0.35883617401123047,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
7810,abnormal involuntary movements,Percepcao/Cognicao,0.30739131569862366,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7810,abnormal involuntary movements,Eliminacao e Troca,0.29796236753463745,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V462,person on outside of car injured in collision with other nonmotor vehicle in nontraffic accident,Atividade/Repouso,0.11380106210708618,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V462,person on outside of car injured in collision with other nonmotor vehicle in nontraffic accident,Percepcao/Cognicao,0.11261841654777527,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V462,person on outside of car injured in collision with other nonmotor vehicle in nontraffic accident,Seguranca/Protecao,0.08508900552988052,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2752,disorders of magnesium metabolism,Nutricao,0.40104907751083374,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2752,disorders of magnesium metabolism,Enfrentamento/Tolerancia ao Estresse,0.27848005294799805,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2752,disorders of magnesium metabolism,Conforto,0.26494693756103516,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6926,contact dermatitis and other eczema due to plants [except food],Seguranca/Protecao,0.32429182529449463,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
6926,contact dermatitis and other eczema due to plants [except food],Percepcao/Cognicao,0.3114432692527771,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6926,contact dermatitis and other eczema due to plants [except food],Nutricao,0.2737712860107422,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71650,"unspecified polyarthropathy or polyarthritis, site unspecified",Eliminacao e Troca,0.2996692657470703,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
71650,"unspecified polyarthropathy or polyarthritis, site unspecified",Atividade/Repouso,0.28466734290122986,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
71650,"unspecified polyarthropathy or polyarthritis, site unspecified",Conforto,0.26725274324417114,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7530,renal agenesis and dysgenesis,Eliminacao e Troca,0.47635412216186523,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
7530,renal agenesis and dysgenesis,Crescimento/Desenvolvimento,0.4284427762031555,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7530,renal agenesis and dysgenesis,Nutricao,0.34071940183639526,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
04112,methicillin resistant staphylococcus aureus in conditions classified elsewhere and of unspecified site,Seguranca/Protecao,0.2773941457271576,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
04112,methicillin resistant staphylococcus aureus in conditions classified elsewhere and of unspecified site,Enfrentamento/Tolerancia ao Estresse,0.23603761196136475,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
04112,methicillin resistant staphylococcus aureus in conditions classified elsewhere and of unspecified site,Autopercepcao,0.17404480278491974,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2753,disorders of phosphorus metabolism,Nutricao,0.3274949789047241,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2753,disorders of phosphorus metabolism,Conforto,0.29822665452957153,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2753,disorders of phosphorus metabolism,Atividade/Repouso,0.2876565456390381,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2764,mixed acid-base balance disorder,Nutricao,0.4574391841888428,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2764,mixed acid-base balance disorder,Eliminacao e Troca,0.40315476059913635,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2764,mixed acid-base balance disorder,Atividade/Repouso,0.3434605896472931,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4238,other specified diseases of pericardium,Atividade/Repouso,0.40608587861061096,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4238,other specified diseases of pericardium,Conforto,0.36366361379623413,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4238,other specified diseases of pericardium,Percepcao/Cognicao,0.32316648960113525,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
43310,occlusion and stenosis of carotid artery without mention of cerebral infarction,Percepcao/Cognicao,0.3395029902458191,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
43310,occlusion and stenosis of carotid artery without mention of cerebral infarction,Atividade/Repouso,0.20125769078731537,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
43310,occlusion and stenosis of carotid artery without mention of cerebral infarction,Seguranca/Protecao,0.1963805854320526,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72989,other musculoskeletal symptoms referable to limbs,Conforto,0.40288522839546204,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
72989,other musculoskeletal symptoms referable to limbs,Atividade/Repouso,0.37233293056488037,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72989,other musculoskeletal symptoms referable to limbs,Eliminacao e Troca,0.356864333152771,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
99809,"postoperative shock, other",Seguranca/Protecao,0.3931772708892822,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
99809,"postoperative shock, other",Enfrentamento/Tolerancia ao Estresse,0.33030229806900024,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
99809,"postoperative shock, other",Percepcao/Cognicao,0.3271942436695099,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8498,accidents occurring in other specified places,Seguranca/Protecao,0.32751667499542236,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8498,accidents occurring in other specified places,Percepcao/Cognicao,0.23910897970199585,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8498,accidents occurring in other specified places,Atividade/Repouso,0.23560568690299988,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8889,other specified metabolic disorders,Nutricao,0.42031025886535645,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8889,other specified metabolic disorders,Atividade/Repouso,0.3760642409324646,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
